brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,accident_binary,clean_title_binary,brand_enc,fuel_type_enc,transmission_enc,ext_col_enc,int_col_enc,price_category,cluster_KMeans,cluster_Agglomerative,cluster_DBSCAN,cluster_MeanShift,cluster,cluster_label
MINI,Hardtop Cooper S,2016,43073,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,Volcanic Orange,Carbon Black,None reported,Unknown,17999.0,10,0,0,28,2,15,260,29,Budget,3,2,3,1,3,
Land,Rover Range Rover Velar R-Dynamic S,2023,12425,Gasoline,I4,Automatic,Firenze Red,Ebony,None reported,Unknown,57619.0,3,0,0,23,2,33,84,45,Premium,3,2,3,1,3,
BMW,530 i xDrive,2020,23195,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Dark Graphite Metallic,Black,None reported,Unknown,38900.0,6,0,0,4,2,26,60,10,Mid-Range,3,2,3,1,3,
Jeep,Grand Cherokee Laredo,2011,118000,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Black,At least 1 accident or damage reported,Yes,12500.0,15,1,1,20,2,31,99,10,Budget,1,7,2,0,1,Economy
Toyota,Tacoma SR5,2018,65290,Gasoline,278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,26450.0,8,1,1,49,2,14,29,10,Mid-Range,4,1,2,0,4,Luxury
Porsche,911 Carrera Cabriolet,2001,47885,Gasoline,300.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Unknown,31995.0,25,0,0,39,2,18,104,10,Mid-Range,3,2,-1,1,3,
Jeep,Gladiator Sport S,2020,13000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Unknown,None reported,Yes,39500.0,6,0,1,20,2,25,104,126,Mid-Range,7,6,4,0,7,
Dodge,Challenger SRT Hellcat,2018,29475,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Orange,Black,None reported,Yes,62999.0,8,0,1,10,2,25,170,10,Premium,7,3,4,0,7,
Jeep,Renegade Trailhawk,2017,78717,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,17500.0,9,0,1,20,2,31,20,10,Budget,7,6,4,0,7,
Jaguar,XF Premium,2011,106000,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,At least 1 accident or damage reported,Yes,9400.0,15,1,1,19,2,14,38,9,Budget,1,1,2,0,1,Economy
RAM,1500 Laramie,2022,3521,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Diamond Black,Black,None reported,Yes,51074.0,4,0,1,40,2,33,72,10,Premium,0,6,4,0,0,
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,90000,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,16750.0,10,0,1,50,2,14,104,10,Budget,0,6,4,0,0,
Porsche,Macan Turbo,2016,46000,Gasoline,400.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Unknown,None reported,Yes,38000.0,10,0,1,39,2,51,104,126,Mid-Range,2,5,4,0,2,
BMW,X4 M Competition,2020,18362,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,60000.0,6,0,1,4,2,31,20,88,Premium,7,3,4,0,7,
Lexus,RX 350 Base,2013,164500,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,16500.0,13,1,1,24,2,14,263,10,Budget,1,7,2,0,1,Economy
GMC,Terrain SLT,2020,55018,Gasoline,170.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,25500.0,6,1,1,13,2,29,20,10,Mid-Range,4,1,2,0,4,Luxury
Nissan,Maxima SV,2022,36466,Gasoline,3.5L V6 24V GDI DOHC,Automatic CVT,Brilliant Silver Metallic,Charcoal,None reported,Unknown,24980.0,4,0,0,35,2,34,36,31,Mid-Range,3,2,3,1,3,
Subaru,Outback 2.5i Premium,2013,116000,Gasoline,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,12500.0,13,1,1,46,2,31,29,9,Budget,1,1,2,0,1,Economy
RAM,1500 Laramie,2022,16184,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,None reported,Unknown,46999.0,4,0,0,40,2,26,100,10,Premium,3,2,3,1,3,
Porsche,Boxster Base,1997,132800,Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Beige,None reported,Unknown,8500.0,29,0,0,39,2,10,198,9,Budget,8,2,-1,6,8,Standard
Ford,Explorer XLT,2020,45000,Gasoline,300.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,33500.0,6,0,1,12,2,2,223,10,Mid-Range,7,3,4,0,7,
Ford,F-150 Lariat,2013,102000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,23000.0,13,0,1,12,2,14,263,10,Mid-Range,8,0,4,0,8,Standard
Porsche,Panamera GTS,2016,42526,Gasoline,440.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,66200.0,10,0,1,39,2,20,29,10,Premium,0,6,4,0,0,
Mazda,Mazda3 i Touring,2012,144900,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Unknown,None reported,Yes,6000.0,14,0,1,31,2,51,20,126,Budget,2,5,4,0,2,
GMC,Sierra 1500 SLT,2016,85000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,32750.0,10,0,1,13,2,31,263,10,Mid-Range,7,0,4,0,7,
Mercedes-Benz,GL-Class GL 450,2011,93000,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,11900.0,15,1,1,32,2,31,104,9,Budget,4,1,2,0,4,Luxury
RAM,1500 Big Horn,2022,11468,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Bright White Clearcoat,Black,None reported,Yes,50204.0,4,0,1,40,2,33,34,10,Premium,0,6,4,0,0,
Lexus,NX 300 Base,2019,25470,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Red,None reported,Yes,32500.0,7,0,1,24,2,51,223,98,Mid-Range,2,5,4,0,2,
BMW,435 i xDrive,2014,90347,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,21800.0,12,0,1,4,2,25,223,10,Mid-Range,7,0,4,0,7,
GMC,Yukon SLE,2017,96000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,34000.0,9,0,1,13,2,31,104,10,Mid-Range,7,0,4,0,7,
Honda,Pilot EX-L,2016,80500,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,23000.0,10,0,1,15,2,14,104,10,Mid-Range,7,0,4,0,7,
Honda,Civic Sport,2020,121212,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,White,Sport,At least 1 accident or damage reported,Yes,18387.0,6,1,1,15,2,34,263,118,Budget,4,1,2,0,4,Luxury
Porsche,Panamera Platinum Edition,2022,13500,Gasoline,325.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,None reported,Yes,86999.0,4,0,1,39,2,25,105,10,Premium,0,6,4,0,0,
Lincoln,Corsair Standard,2022,4520,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Beige,None reported,Yes,38500.0,4,0,1,25,2,25,17,9,Mid-Range,7,6,4,0,7,
Hyundai,Sonata Sport,2017,84129,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Phantom Black,Graphite,None reported,Unknown,14599.0,9,0,0,17,2,15,179,55,Budget,3,2,3,1,3,
Nissan,Maxima 3.5 SR,2019,72150,Gasoline,300.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,26999.0,7,1,1,35,2,42,263,10,Mid-Range,4,1,2,0,4,Luxury
GMC,Yukon SLT,2015,94500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,30000.0,11,1,1,13,2,31,263,9,Mid-Range,4,1,2,0,4,Luxury
Mercedes-Benz,GLS 550 Base 4MATIC,2017,88454,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Beige,None reported,Yes,39999.0,9,0,1,32,2,29,263,9,Premium,0,6,4,0,0,
Cadillac,CTS Base,2010,81696,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Beige,At least 1 accident or damage reported,Yes,9499.0,16,1,1,7,2,14,223,9,Budget,4,1,2,0,4,Luxury
Cadillac,CTS Base,2005,94100,Gasoline,255.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,None reported,Yes,6099.0,21,0,1,7,2,18,263,9,Budget,8,0,4,0,8,Standard
Acura,RDX,2016,132252,Gasoline,3.5 Liter,Automatic,Crystal Black,Black,None reported,Unknown,18998.0,10,0,0,0,2,33,54,10,Budget,3,2,3,1,3,
Toyota,Highlander XLE,2022,4437,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,42000.0,4,0,1,49,2,51,104,10,Premium,2,5,4,0,2,
Volkswagen,Golf GTI 2.0T SE 4-Door,2018,70500,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,23000.0,8,0,1,50,2,51,263,10,Mid-Range,2,5,4,0,2,
Toyota,Corolla CE,2008,170000,Gasoline,126.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,5199.0,18,0,1,49,2,31,104,57,Budget,8,0,4,6,8,Standard
Honda,Element EX,2008,122000,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,10500.0,18,0,1,15,2,31,29,57,Budget,8,0,4,0,8,Standard
Toyota,Camry Solara SE,2008,57852,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Unknown,13900.0,18,0,0,49,2,31,223,57,Budget,3,2,3,1,3,
Hyundai,Genesis 4.6,2010,120321,Gasoline,378.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,10500.0,16,0,1,17,2,51,263,9,Budget,2,5,4,0,2,
BMW,325 Ci,2004,178000,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Brown,None reported,Yes,5750.0,22,0,1,4,2,8,29,23,Budget,8,0,4,0,8,Standard
BMW,M3 Base,2002,60255,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,28750.0,24,0,1,4,2,18,271,10,Mid-Range,8,0,4,0,8,Standard
Land,Rover Range Rover Sport HSE Dynamic,2019,77690,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,43500.0,7,0,1,23,2,25,263,9,Premium,7,6,4,0,7,
Chevrolet,Corvette ZR-1,2009,18000,Gasoline,638.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,78000.0,17,0,1,8,2,18,104,10,Premium,7,0,4,0,7,
Honda,Prelude Type SH,2001,125000,Gasoline,200.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,18000.0,25,0,1,15,2,10,198,10,Budget,8,0,4,0,8,Standard
Lexus,NX 300 Base,2021,6449,Gasoline,2.0L I4 16V PDI DOHC Turbo,6-Speed Automatic,Silver,Black,At least 1 accident or damage reported,Unknown,35999.0,5,1,0,24,2,15,223,10,Mid-Range,3,2,5,1,3,
Volkswagen,Golf GTI 2.0T SE 4-Door,2019,33000,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,27500.0,7,0,1,50,2,18,20,10,Mid-Range,0,6,4,0,0,
Nissan,Armada LE,2009,87130,Gasoline,317.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Brown,Black,None reported,Yes,20000.0,17,0,1,35,2,31,38,10,Budget,8,0,4,0,8,Standard
Lexus,SC 300 Base,1998,165000,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Beige,None reported,Yes,8700.0,28,0,1,24,2,31,191,9,Budget,8,0,4,6,8,Standard
Toyota,Camry Solara SLE,2008,73000,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,11500.0,18,1,1,49,2,8,29,9,Budget,1,7,2,0,1,Economy
Porsche,Macan S,2020,22354,Gasoline,3.0L V6 24V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Black,Black,None reported,Unknown,54900.0,6,0,0,39,2,22,20,10,Premium,3,2,3,1,3,
GMC,Terrain SLT,2019,60807,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Red Quartz Tintcoat,Medium Ash Gray,At least 1 accident or damage reported,Yes,25925.0,7,1,1,13,2,30,201,73,Mid-Range,4,1,2,0,4,Luxury
Jeep,Compass Latitude,2014,105000,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,10950.0,12,0,1,20,2,31,20,10,Budget,8,0,4,0,8,Standard
Audi,Q7 3.0T Prestige,2018,63400,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,29900.0,8,0,1,3,2,31,20,10,Mid-Range,7,3,4,0,7,
Ford,F-250 Platinum,2022,4500,Gasoline,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,86500.0,4,0,1,12,2,2,20,10,Premium,7,3,4,0,7,
Jeep,Gladiator Overland,2020,8025,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,42433.0,6,0,1,20,2,26,83,10,Premium,7,6,4,0,7,
Lincoln,Navigator L Reserve,2019,49131,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Tan,Unknown,None reported,Unknown,55460.0,7,0,0,25,2,3,245,126,Premium,3,2,3,1,3,
Mercedes-Benz,CLS-Class CLS 400 4MATIC,2016,62285,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29950.0,10,1,1,32,2,20,20,10,Mid-Range,4,1,2,0,4,Luxury
Lexus,RX 350 Base,2021,5040,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Beige,At least 1 accident or damage reported,Yes,48900.0,5,1,1,24,2,25,17,9,Premium,4,1,2,0,4,Luxury
RAM,1500 Laramie,2022,12940,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,At least 1 accident or damage reported,Unknown,46999.0,4,1,0,40,2,26,34,10,Premium,3,2,5,1,3,
Mitsubishi,Outlander Sport ES,2015,98385,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,10500.0,11,1,1,34,2,42,223,10,Budget,4,1,2,0,4,Luxury
Hyundai,Sonata SE,2013,43903,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,12500.0,13,1,1,17,2,31,198,10,Budget,4,1,2,0,4,Luxury
Ford,Mustang EcoBoost Premium,2017,41650,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,23600.0,9,0,1,12,2,31,29,10,Mid-Range,7,3,4,0,7,
Honda,Odyssey EX-L,2007,170000,Gasoline,244.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,7700.0,19,0,1,15,2,31,20,9,Budget,8,0,4,0,8,Standard
Chevrolet,Colorado LT Crew Cab,2009,139000,Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,14500.0,17,0,1,8,2,31,20,10,Budget,8,0,4,0,8,Standard
Buick,Enclave Premium,2016,134655,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Ebony Twilight Metallic,Ebony,None reported,Yes,18051.0,10,0,1,6,2,15,75,45,Budget,7,0,4,0,7,
BMW,M235 i,2015,81000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,None reported,Yes,27890.0,11,0,1,4,2,18,263,98,Mid-Range,7,0,4,0,7,
Kia,Telluride SX,2022,46347,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Glacial White Pearl,Black,None reported,Unknown,46120.0,4,0,0,22,2,26,92,10,Premium,3,2,3,1,3,
Chevrolet,Corvette Base,2007,4048,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Gray,None reported,Yes,38000.0,19,0,1,8,2,18,271,57,Mid-Range,7,0,4,0,7,
Mercedes-Benz,S-Class S 63 AMG,2015,79876,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,45750.0,11,0,1,32,2,20,20,131,Premium,0,6,4,0,0,
Alfa,Romeo Giulia Ti,2017,56910,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Unknown,23000.0,9,0,0,1,2,51,29,10,Mid-Range,3,2,3,1,3,
Land,Rover Range Rover Sport HSE,2019,65019,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,40500.0,7,0,1,23,2,31,20,9,Premium,7,6,4,0,7,
Nissan,370Z Touring,2009,133409,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,At least 1 accident or damage reported,Yes,14999.0,17,1,1,35,2,18,223,57,Budget,1,7,2,0,1,Economy
BMW,330 i xDrive,2018,74381,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,22995.0,8,1,1,4,2,25,263,23,Mid-Range,4,1,2,0,4,Luxury
Porsche,Macan,2023,2925,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Carrara White Metallic,Black,None reported,Yes,73300.0,3,0,1,39,2,22,44,10,Premium,0,6,4,0,0,
BMW,128 i,2013,67874,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,18000.0,13,0,1,4,2,14,104,10,Budget,7,0,4,0,7,
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,71500,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None reported,Yes,61000.0,8,0,1,32,2,20,263,131,Premium,0,6,4,0,0,
Jeep,Wrangler Sport,2014,71000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,22000.0,12,0,1,20,2,8,104,10,Mid-Range,7,0,4,0,7,
Ford,F-150 Raptor,2018,64517,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,47995.0,8,0,1,12,2,2,20,10,Premium,7,3,4,0,7,
BMW,M550 i xDrive,2019,7580,Gasoline,456.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,51500.0,7,0,1,4,2,51,20,10,Premium,2,5,4,0,2,
Hyundai,Sonata GLS,2010,135000,Gasoline,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Gray,None reported,Yes,3999.0,16,0,1,17,2,51,29,57,Budget,2,5,4,0,2,
Honda,Accord EX-L,2019,62200,Gasoline,192.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,21500.0,7,1,1,15,2,31,263,10,Mid-Range,4,1,2,0,4,Luxury
Cadillac,CTS 3.6L Premium,2014,69001,Gasoline,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,19500.0,12,0,1,7,2,14,198,10,Budget,7,0,4,0,7,
Toyota,4Runner Venture Special Edition,2021,28567,Gasoline,"4L V-6 DOHC, VVT-i variable valve control, regular unleaded, eng",Automatic,Unknown,Black/Graphite,None reported,Unknown,44775.0,5,0,0,49,2,33,256,17,Premium,3,2,3,1,3,
Jaguar,XJ8 L,2006,78049,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,13980.0,20,0,1,19,2,14,263,9,Budget,8,0,4,0,8,Standard
Ford,F-150 Lariat,2021,36821,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Agate Black Metallic,Black,None reported,Unknown,49273.0,5,0,0,12,2,33,0,10,Premium,3,2,3,1,3,
Chevrolet,Suburban High Country,2021,23292,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Black,None reported,Yes,73500.0,5,0,1,8,2,2,38,10,Premium,7,3,4,0,7,
Land,Rover LR2 HSE,2010,100472,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,9975.0,16,0,1,23,2,14,104,9,Budget,8,0,4,0,8,Standard
Subaru,WRX Limited,2017,73120,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,19950.0,9,1,1,46,2,42,263,10,Budget,4,1,2,0,4,Luxury
Ford,Expedition Timberline,2022,23300,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Green,Green,None reported,Yes,67500.0,4,0,1,12,2,2,105,60,Premium,7,3,4,0,7,
Chevrolet,Camaro 2SS,2022,7458,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,47500.0,4,0,1,8,2,18,198,10,Premium,7,3,4,0,7,
Jeep,Gladiator Sport S,2022,23000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,43000.0,4,0,1,20,2,31,105,10,Premium,7,6,4,0,7,
Land,Rover Discovery LSE,1998,149437,Gasoline,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9995.0,28,0,1,23,2,31,105,9,Budget,8,0,4,0,8,Standard
RAM,1500 SLT,2017,45000,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,29999.0,9,0,1,40,2,31,20,57,Mid-Range,0,6,4,0,0,
Mazda,CX-30 Premium Package,2021,18385,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Soul Red Crystal Metallic,White / Brown,None reported,Yes,29255.0,5,0,1,31,2,15,234,132,Mid-Range,0,6,4,0,0,
BMW,840 Gran Coupe i xDrive,2020,25793,Gasoline,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,Black Sapphire Metallic,Black,None reported,Unknown,52999.0,6,0,0,4,2,26,27,10,Premium,3,2,3,1,3,
Porsche,Boxster S,2005,44400,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800.0,21,0,1,39,2,18,223,10,Mid-Range,8,0,4,0,8,Standard
Chevrolet,Malibu Limited LT,2016,104000,Gasoline,2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,10500.0,10,0,1,8,2,14,223,57,Budget,7,0,4,0,7,
MINI,Cooper S Base,2007,45000,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,7900.0,19,0,1,28,2,18,271,10,Budget,8,0,4,0,8,Standard
Jeep,Gladiator Mojave,2022,24500,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,64000.0,4,0,1,20,2,25,29,10,Premium,7,6,4,0,7,
Buick,Encore GX Essence,2020,35569,Gasoline,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,Satin Steel Metallic,Ebony,None reported,Unknown,21999.0,6,0,0,6,2,34,214,45,Mid-Range,3,2,3,1,3,
Toyota,Highlander XLE,2020,35000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36999.0,6,0,1,49,2,31,223,10,Mid-Range,0,6,4,0,0,
Acura,MDX Touring,2003,165000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,4000.0,23,1,1,0,2,31,223,10,Budget,1,7,2,0,1,Economy
BMW,535 i xDrive,2014,119750,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,15499.0,12,0,1,4,2,25,263,9,Budget,8,0,4,0,8,Standard
Nissan,350Z Touring,2007,90000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,White,Green,At least 1 accident or damage reported,Yes,12000.0,19,1,1,35,2,45,263,60,Budget,4,1,2,0,4,Luxury
Ford,Transit Connect XLT,2015,112000,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,14500.0,11,1,1,12,2,31,263,10,Budget,4,1,2,0,4,Luxury
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,16800.0,18,0,1,32,2,20,20,9,Budget,8,0,4,0,8,Standard
